id,name,type,card_type,hp,stage,evolves_from,ability,effect,attack1_name,attack1_cost,attack1_damage,attack1_effect,attack2_name,attack2_cost,attack2_damage,attack2_effect,description
1203,未設定ポケモン_1203,,Pokemon,,,,,,,,,,,,,,
1204,未設定ポケモン_1204,,Pokemon,,,,,,,,,,,,,,
1205,未設定ポケモン_1205,,Pokemon,,,,,,,,,,,,,,
1206,未設定ポケモン_1206,,Pokemon,,,,,,,,,,,,,,
1207,未設定ポケモン_1207,,Pokemon,,,,,,,,,,,,,,
1208,未設定ポケモン_1208,,Pokemon,,,,,,,,,,,,,,
1209,未設定ポケモン_1209,,Pokemon,,,,,,,,,,,,,,
1210,未設定ポケモン_1210,,Pokemon,,,,,,,,,,,,,,
1211,未設定ポケモン_1211,,Pokemon,,,,,,,,,,,,,,
1212,未設定ポケモン_1212,,Pokemon,,,,,,,,,,,,,,
1213,未設定ポケモン_1213,,Pokemon,,,,,,,,,,,,,,
1214,未設定ポケモン_1214,,Pokemon,,,,,,,,,,,,,,
1215,未設定ポケモン_1215,,Pokemon,,,,,,,,,,,,,,
1216,未設定ポケモン_1216,,Pokemon,,,,,,,,,,,,,,
1217,未設定ポケモン_1217,,Pokemon,,,,,,,,,,,,,,
1218,未設定ポケモン_1218,,Pokemon,,,,,,,,,,,,,,
1219,未設定ポケモン_1219,,Pokemon,,,,,,,,,,,,,,
1220,未設定ポケモン_1220,,Pokemon,,,,,,,,,,,,,,
1221,未設定ポケモン_1221,,Pokemon,,,,,,,,,,,,,,
1222,未設定ポケモン_1222,,Pokemon,,,,,,,,,,,,,,
1223,未設定ポケモン_1223,,Pokemon,,,,,,,,,,,,,,
1224,未設定ポケモン_1224,,Pokemon,,,,,,,,,,,,,,
1225,未設定ポケモン_1225,,Pokemon,,,,,,,,,,,,,,
1226,未設定ポケモン_1226,,Pokemon,,,,,,,,,,,,,,
1227,未設定ポケモン_1227,,Pokemon,,,,,,,,,,,,,,
1228,未設定ポケモン_1228,,Pokemon,,,,,,,,,,,,,,
1229,未設定ポケモン_1229,,Pokemon,,,,,,,,,,,,,,
1230,未設定ポケモン_1230,,Pokemon,,,,,,,,,,,,,,
1231,未設定ポケモン_1231,,Pokemon,,,,,,,,,,,,,,
1232,未設定ポケモン_1232,,Pokemon,,,,,,,,,,,,,,
1233,未設定ポケモン_1233,,Pokemon,,,,,,,,,,,,,,
1234,未設定ポケモン_1234,,Pokemon,,,,,,,,,,,,,,
1235,未設定ポケモン_1235,,Pokemon,,,,,,,,,,,,,,
1236,未設定ポケモン_1236,,Pokemon,,,,,,,,,,,,,,
1237,未設定ポケモン_1237,,Pokemon,,,,,,,,,,,,,,
1238,未設定ポケモン_1238,,Pokemon,,,,,,,,,,,,,,
1239,未設定ポケモン_1239,,Pokemon,,,,,,,,,,,,,,
1240,未設定ポケモン_1240,,Pokemon,,,,,,,,,,,,,,
1241,未設定ポケモン_1241,,Pokemon,,,,,,,,,,,,,,
1242,未設定ポケモン_1242,,Pokemon,,,,,,,,,,,,,,
1243,未設定ポケモン_1243,,Pokemon,,,,,,,,,,,,,,
1244,未設定ポケモン_1244,,Pokemon,,,,,,,,,,,,,,
1245,未設定ポケモン_1245,,Pokemon,,,,,,,,,,,,,,
1246,未設定ポケモン_1246,,Pokemon,,,,,,,,,,,,,,
1247,未設定ポケモン_1247,,Pokemon,,,,,,,,,,,,,,
1248,未設定ポケモン_1248,,Pokemon,,,,,,,,,,,,,,
1249,未設定ポケモン_1249,,Pokemon,,,,,,,,,,,,,,
1250,未設定ポケモン_1250,,Pokemon,,,,,,,,,,,,,,
1251,未設定ポケモン_1251,,Pokemon,,,,,,,,,,,,,,
1252,未設定ポケモン_1252,,Pokemon,,,,,,,,,,,,,,
1253,未設定ポケモン_1253,,Pokemon,,,,,,,,,,,,,,
1254,未設定ポケモン_1254,,Pokemon,,,,,,,,,,,,,,
1255,未設定ポケモン_1255,,Pokemon,,,,,,,,,,,,,,
1256,未設定ポケモン_1256,,Pokemon,,,,,,,,,,,,,,
1257,未設定ポケモン_1257,,Pokemon,,,,,,,,,,,,,,
1258,未設定ポケモン_1258,,Pokemon,,,,,,,,,,,,,,
1259,未設定ポケモン_1259,,Pokemon,,,,,,,,,,,,,,
1260,未設定ポケモン_1260,,Pokemon,,,,,,,,,,,,,,
1261,未設定ポケモン_1261,,Pokemon,,,,,,,,,,,,,,
1262,未設定ポケモン_1262,,Pokemon,,,,,,,,,,,,,,
1263,未設定ポケモン_1263,,Pokemon,,,,,,,,,,,,,,
1264,未設定ポケモン_1264,,Pokemon,,,,,,,,,,,,,,
1265,未設定ポケモン_1265,,Pokemon,,,,,,,,,,,,,,
1266,未設定ポケモン_1266,,Pokemon,,,,,,,,,,,,,,
1267,未設定ポケモン_1267,,Pokemon,,,,,,,,,,,,,,
1268,未設定ポケモン_1268,,Pokemon,,,,,,,,,,,,,,
1269,未設定ポケモン_1269,,Pokemon,,,,,,,,,,,,,,
1270,未設定ポケモン_1270,,Pokemon,,,,,,,,,,,,,,
1271,未設定ポケモン_1271,,Pokemon,,,,,,,,,,,,,,
1272,未設定ポケモン_1272,,Pokemon,,,,,,,,,,,,,,
1273,未設定ポケモン_1273,,Pokemon,,,,,,,,,,,,,,
1274,未設定ポケモン_1274,,Pokemon,,,,,,,,,,,,,,
1275,未設定ポケモン_1275,,Pokemon,,,,,,,,,,,,,,
1276,未設定ポケモン_1276,,Pokemon,,,,,,,,,,,,,,
1277,未設定ポケモン_1277,,Pokemon,,,,,,,,,,,,,,
1278,未設定ポケモン_1278,,Pokemon,,,,,,,,,,,,,,
1279,未設定ポケモン_1279,,Pokemon,,,,,,,,,,,,,,
1280,未設定ポケモン_1280,,Pokemon,,,,,,,,,,,,,,
1281,未設定ポケモン_1281,,Pokemon,,,,,,,,,,,,,,
1282,未設定ポケモン_1282,,Pokemon,,,,,,,,,,,,,,
1283,未設定ポケモン_1283,,Pokemon,,,,,,,,,,,,,,
1284,未設定ポケモン_1284,,Pokemon,,,,,,,,,,,,,,
1285,未設定ポケモン_1285,,Pokemon,,,,,,,,,,,,,,
1286,未設定ポケモン_1286,,Pokemon,,,,,,,,,,,,,,
1287,未設定ポケモン_1287,,Pokemon,,,,,,,,,,,,,,
1288,未設定ポケモン_1288,,Pokemon,,,,,,,,,,,,,,
1289,未設定ポケモン_1289,,Pokemon,,,,,,,,,,,,,,
1290,未設定ポケモン_1290,,Pokemon,,,,,,,,,,,,,,
1291,未設定ポケモン_1291,,Pokemon,,,,,,,,,,,,,,
1292,未設定ポケモン_1292,,Pokemon,,,,,,,,,,,,,,
1293,未設定ポケモン_1293,,Pokemon,,,,,,,,,,,,,,
1294,未設定ポケモン_1294,,Pokemon,,,,,,,,,,,,,,
1295,未設定ポケモン_1295,,Pokemon,,,,,,,,,,,,,,
1296,未設定ポケモン_1296,,Pokemon,,,,,,,,,,,,,,
1297,未設定ポケモン_1297,,Pokemon,,,,,,,,,,,,,,
1298,未設定ポケモン_1298,,Pokemon,,,,,,,,,,,,,,
1299,未設定ポケモン_1299,,Pokemon,,,,,,,,,,,,,,
1300,未設定ポケモン_1300,,Pokemon,,,,,,,,,,,,,,
1301,未設定ポケモン_1301,,Pokemon,,,,,,,,,,,,,,
1302,未設定ポケモン_1302,,Pokemon,,,,,,,,,,,,,,
1303,未設定ポケモン_1303,,Pokemon,,,,,,,,,,,,,,
1304,未設定ポケモン_1304,,Pokemon,,,,,,,,,,,,,,
1305,未設定ポケモン_1305,,Pokemon,,,,,,,,,,,,,,
1306,未設定ポケモン_1306,,Pokemon,,,,,,,,,,,,,,
1307,未設定ポケモン_1307,,Pokemon,,,,,,,,,,,,,,
1308,未設定ポケモン_1308,,Pokemon,,,,,,,,,,,,,,
1309,未設定ポケモン_1309,,Pokemon,,,,,,,,,,,,,,
1310,未設定ポケモン_1310,,Pokemon,,,,,,,,,,,,,,
1311,未設定ポケモン_1311,,Pokemon,,,,,,,,,,,,,,
1312,未設定ポケモン_1312,,Pokemon,,,,,,,,,,,,,,
1313,未設定ポケモン_1313,,Pokemon,,,,,,,,,,,,,,
1314,未設定ポケモン_1314,,Pokemon,,,,,,,,,,,,,,
1315,未設定ポケモン_1315,,Pokemon,,,,,,,,,,,,,,
1316,未設定ポケモン_1316,,Pokemon,,,,,,,,,,,,,,
1317,未設定ポケモン_1317,,Pokemon,,,,,,,,,,,,,,
1318,未設定ポケモン_1318,,Pokemon,,,,,,,,,,,,,,
1319,未設定ポケモン_1319,,Pokemon,,,,,,,,,,,,,,
1320,未設定ポケモン_1320,,Pokemon,,,,,,,,,,,,,,
1321,未設定ポケモン_1321,,Pokemon,,,,,,,,,,,,,,
1322,未設定ポケモン_1322,,Pokemon,,,,,,,,,,,,,,
1323,未設定ポケモン_1323,,Pokemon,,,,,,,,,,,,,,
1324,未設定ポケモン_1324,,Pokemon,,,,,,,,,,,,,,
1325,未設定ポケモン_1325,,Pokemon,,,,,,,,,,,,,,
1326,未設定ポケモン_1326,,Pokemon,,,,,,,,,,,,,,
1327,未設定ポケモン_1327,,Pokemon,,,,,,,,,,,,,,
1328,未設定ポケモン_1328,,Pokemon,,,,,,,,,,,,,,
1329,未設定ポケモン_1329,,Pokemon,,,,,,,,,,,,,,
1330,未設定ポケモン_1330,,Pokemon,,,,,,,,,,,,,,
1331,未設定ポケモン_1331,,Pokemon,,,,,,,,,,,,,,
1332,未設定ポケモン_1332,,Pokemon,,,,,,,,,,,,,,
1333,未設定ポケモン_1333,,Pokemon,,,,,,,,,,,,,,
1334,未設定ポケモン_1334,,Pokemon,,,,,,,,,,,,,,
1335,未設定ポケモン_1335,,Pokemon,,,,,,,,,,,,,,
1336,未設定ポケモン_1336,,Pokemon,,,,,,,,,,,,,,
1337,未設定ポケモン_1337,,Pokemon,,,,,,,,,,,,,,
1338,未設定ポケモン_1338,,Pokemon,,,,,,,,,,,,,,
1339,未設定ポケモン_1339,,Pokemon,,,,,,,,,,,,,,
1340,未設定ポケモン_1340,,Pokemon,,,,,,,,,,,,,,
1341,未設定ポケモン_1341,,Pokemon,,,,,,,,,,,,,,
1342,未設定ポケモン_1342,,Pokemon,,,,,,,,,,,,,,
1343,未設定ポケモン_1343,,Pokemon,,,,,,,,,,,,,,
1344,未設定ポケモン_1344,,Pokemon,,,,,,,,,,,,,,
1345,未設定ポケモン_1345,,Pokemon,,,,,,,,,,,,,,
1346,未設定ポケモン_1346,,Pokemon,,,,,,,,,,,,,,
1347,未設定ポケモン_1347,,Pokemon,,,,,,,,,,,,,,
1348,未設定ポケモン_1348,,Pokemon,,,,,,,,,,,,,,
1349,未設定ポケモン_1349,,Pokemon,,,,,,,,,,,,,,
1350,未設定ポケモン_1350,,Pokemon,,,,,,,,,,,,,,
1351,未設定ポケモン_1351,,Pokemon,,,,,,,,,,,,,,
1352,未設定ポケモン_1352,,Pokemon,,,,,,,,,,,,,,
1353,未設定ポケモン_1353,,Pokemon,,,,,,,,,,,,,,
1354,未設定ポケモン_1354,,Pokemon,,,,,,,,,,,,,,
1355,未設定ポケモン_1355,,Pokemon,,,,,,,,,,,,,,
1356,未設定ポケモン_1356,,Pokemon,,,,,,,,,,,,,,
1357,未設定ポケモン_1357,,Pokemon,,,,,,,,,,,,,,
1358,未設定ポケモン_1358,,Pokemon,,,,,,,,,,,,,,
1359,未設定ポケモン_1359,,Pokemon,,,,,,,,,,,,,,
1360,未設定ポケモン_1360,,Pokemon,,,,,,,,,,,,,,
1361,未設定ポケモン_1361,,Pokemon,,,,,,,,,,,,,,
1362,未設定ポケモン_1362,,Pokemon,,,,,,,,,,,,,,
1363,未設定ポケモン_1363,,Pokemon,,,,,,,,,,,,,,
1364,未設定ポケモン_1364,,Pokemon,,,,,,,,,,,,,,
1365,未設定ポケモン_1365,,Pokemon,,,,,,,,,,,,,,
1366,未設定ポケモン_1366,,Pokemon,,,,,,,,,,,,,,
1367,未設定ポケモン_1367,,Pokemon,,,,,,,,,,,,,,
1368,未設定ポケモン_1368,,Pokemon,,,,,,,,,,,,,,
1369,未設定ポケモン_1369,,Pokemon,,,,,,,,,,,,,,
1370,未設定ポケモン_1370,,Pokemon,,,,,,,,,,,,,,
1371,未設定ポケモン_1371,,Pokemon,,,,,,,,,,,,,,
1372,未設定ポケモン_1372,,Pokemon,,,,,,,,,,,,,,
1373,未設定ポケモン_1373,,Pokemon,,,,,,,,,,,,,,
1374,未設定ポケモン_1374,,Pokemon,,,,,,,,,,,,,,
1375,未設定ポケモン_1375,,Pokemon,,,,,,,,,,,,,,
1376,未設定ポケモン_1376,,Pokemon,,,,,,,,,,,,,,
1377,未設定ポケモン_1377,,Pokemon,,,,,,,,,,,,,,
1378,未設定ポケモン_1378,,Pokemon,,,,,,,,,,,,,,
1379,未設定ポケモン_1379,,Pokemon,,,,,,,,,,,,,,
1380,未設定ポケモン_1380,,Pokemon,,,,,,,,,,,,,,
1381,未設定ポケモン_1381,,Pokemon,,,,,,,,,,,,,,
1382,未設定ポケモン_1382,,Pokemon,,,,,,,,,,,,,,
1383,未設定ポケモン_1383,,Pokemon,,,,,,,,,,,,,,
1384,未設定ポケモン_1384,,Pokemon,,,,,,,,,,,,,,
1385,未設定ポケモン_1385,,Pokemon,,,,,,,,,,,,,,
1386,未設定ポケモン_1386,,Pokemon,,,,,,,,,,,,,,
1387,未設定ポケモン_1387,,Pokemon,,,,,,,,,,,,,,
1388,未設定ポケモン_1388,,Pokemon,,,,,,,,,,,,,,
1389,未設定ポケモン_1389,,Pokemon,,,,,,,,,,,,,,
1390,未設定ポケモン_1390,,Pokemon,,,,,,,,,,,,,,
1391,未設定ポケモン_1391,,Pokemon,,,,,,,,,,,,,,
1392,未設定ポケモン_1392,,Pokemon,,,,,,,,,,,,,,
1393,未設定ポケモン_1393,,Pokemon,,,,,,,,,,,,,,
1394,未設定ポケモン_1394,,Pokemon,,,,,,,,,,,,,,
1395,未設定ポケモン_1395,,Pokemon,,,,,,,,,,,,,,
1396,未設定ポケモン_1396,,Pokemon,,,,,,,,,,,,,,
1397,未設定ポケモン_1397,,Pokemon,,,,,,,,,,,,,,
1398,未設定ポケモン_1398,,Pokemon,,,,,,,,,,,,,,
1399,未設定ポケモン_1399,,Pokemon,,,,,,,,,,,,,,
1400,未設定ポケモン_1400,,Pokemon,,,,,,,,,,,,,,
1401,未設定ポケモン_1401,,Pokemon,,,,,,,,,,,,,,
1402,未設定ポケモン_1402,,Pokemon,,,,,,,,,,,,,,
1403,未設定ポケモン_1403,,Pokemon,,,,,,,,,,,,,,
1404,未設定ポケモン_1404,,Pokemon,,,,,,,,,,,,,,
1405,未設定ポケモン_1405,,Pokemon,,,,,,,,,,,,,,
1406,未設定ポケモン_1406,,Pokemon,,,,,,,,,,,,,,
1407,未設定ポケモン_1407,,Pokemon,,,,,,,,,,,,,,
1408,未設定ポケモン_1408,,Pokemon,,,,,,,,,,,,,,
1409,未設定ポケモン_1409,,Pokemon,,,,,,,,,,,,,,
1410,未設定ポケモン_1410,,Pokemon,,,,,,,,,,,,,,
1411,未設定ポケモン_1411,,Pokemon,,,,,,,,,,,,,,
1412,未設定ポケモン_1412,,Pokemon,,,,,,,,,,,,,,
1413,未設定ポケモン_1413,,Pokemon,,,,,,,,,,,,,,
1414,未設定ポケモン_1414,,Pokemon,,,,,,,,,,,,,,
1415,未設定ポケモン_1415,,Pokemon,,,,,,,,,,,,,,
1416,未設定ポケモン_1416,,Pokemon,,,,,,,,,,,,,,
1417,未設定ポケモン_1417,,Pokemon,,,,,,,,,,,,,,
1418,未設定ポケモン_1418,,Pokemon,,,,,,,,,,,,,,
1419,未設定ポケモン_1419,,Pokemon,,,,,,,,,,,,,,
1420,未設定ポケモン_1420,,Pokemon,,,,,,,,,,,,,,
1421,未設定ポケモン_1421,,Pokemon,,,,,,,,,,,,,,
1422,未設定ポケモン_1422,,Pokemon,,,,,,,,,,,,,,
1423,未設定ポケモン_1423,,Pokemon,,,,,,,,,,,,,,
1424,未設定ポケモン_1424,,Pokemon,,,,,,,,,,,,,,
1425,未設定ポケモン_1425,,Pokemon,,,,,,,,,,,,,,
1426,未設定ポケモン_1426,,Pokemon,,,,,,,,,,,,,,
1427,未設定ポケモン_1427,,Pokemon,,,,,,,,,,,,,,
1428,未設定ポケモン_1428,,Pokemon,,,,,,,,,,,,,,
1429,未設定ポケモン_1429,,Pokemon,,,,,,,,,,,,,,
1430,未設定ポケモン_1430,,Pokemon,,,,,,,,,,,,,,
1431,未設定ポケモン_1431,,Pokemon,,,,,,,,,,,,,,
1432,未設定ポケモン_1432,,Pokemon,,,,,,,,,,,,,,
1433,未設定ポケモン_1433,,Pokemon,,,,,,,,,,,,,,
1434,未設定ポケモン_1434,,Pokemon,,,,,,,,,,,,,,
1435,未設定ポケモン_1435,,Pokemon,,,,,,,,,,,,,,
1436,未設定ポケモン_1436,,Pokemon,,,,,,,,,,,,,,
1437,未設定ポケモン_1437,,Pokemon,,,,,,,,,,,,,,
1438,未設定ポケモン_1438,,Pokemon,,,,,,,,,,,,,,
1439,未設定ポケモン_1439,,Pokemon,,,,,,,,,,,,,,
1440,未設定ポケモン_1440,,Pokemon,,,,,,,,,,,,,,
1441,未設定ポケモン_1441,,Pokemon,,,,,,,,,,,,,,
1442,未設定ポケモン_1442,,Pokemon,,,,,,,,,,,,,,
1443,未設定ポケモン_1443,,Pokemon,,,,,,,,,,,,,,
1444,未設定ポケモン_1444,,Pokemon,,,,,,,,,,,,,,
1445,未設定ポケモン_1445,,Pokemon,,,,,,,,,,,,,,
1446,未設定ポケモン_1446,,Pokemon,,,,,,,,,,,,,,
1447,未設定ポケモン_1447,,Pokemon,,,,,,,,,,,,,,
1448,未設定ポケモン_1448,,Pokemon,,,,,,,,,,,,,,
1449,未設定ポケモン_1449,,Pokemon,,,,,,,,,,,,,,
1450,未設定ポケモン_1450,,Pokemon,,,,,,,,,,,,,,
1451,未設定ポケモン_1451,,Pokemon,,,,,,,,,,,,,,
1452,未設定ポケモン_1452,,Pokemon,,,,,,,,,,,,,,
1453,未設定ポケモン_1453,,Pokemon,,,,,,,,,,,,,,
1454,未設定ポケモン_1454,,Pokemon,,,,,,,,,,,,,,
1455,未設定ポケモン_1455,,Pokemon,,,,,,,,,,,,,,
1456,未設定ポケモン_1456,,Pokemon,,,,,,,,,,,,,,
1457,未設定ポケモン_1457,,Pokemon,,,,,,,,,,,,,,
1458,未設定ポケモン_1458,,Pokemon,,,,,,,,,,,,,,
1459,未設定ポケモン_1459,,Pokemon,,,,,,,,,,,,,,
1460,未設定ポケモン_1460,,Pokemon,,,,,,,,,,,,,,
1461,未設定ポケモン_1461,,Pokemon,,,,,,,,,,,,,,
1462,未設定ポケモン_1462,,Pokemon,,,,,,,,,,,,,,
1463,未設定ポケモン_1463,,Pokemon,,,,,,,,,,,,,,
1464,未設定ポケモン_1464,,Pokemon,,,,,,,,,,,,,,
1465,未設定ポケモン_1465,,Pokemon,,,,,,,,,,,,,,
1466,未設定ポケモン_1466,,Pokemon,,,,,,,,,,,,,,
1467,未設定ポケモン_1467,,Pokemon,,,,,,,,,,,,,,
1468,未設定ポケモン_1468,,Pokemon,,,,,,,,,,,,,,
1469,未設定ポケモン_1469,,Pokemon,,,,,,,,,,,,,,
1470,未設定ポケモン_1470,,Pokemon,,,,,,,,,,,,,,
1471,未設定ポケモン_1471,,Pokemon,,,,,,,,,,,,,,
1472,未設定ポケモン_1472,,Pokemon,,,,,,,,,,,,,,
1473,未設定ポケモン_1473,,Pokemon,,,,,,,,,,,,,,
1474,未設定ポケモン_1474,,Pokemon,,,,,,,,,,,,,,
1475,未設定ポケモン_1475,,Pokemon,,,,,,,,,,,,,,
1476,未設定ポケモン_1476,,Pokemon,,,,,,,,,,,,,,
1477,未設定ポケモン_1477,,Pokemon,,,,,,,,,,,,,,
1478,未設定ポケモン_1478,,Pokemon,,,,,,,,,,,,,,
1479,未設定ポケモン_1479,,Pokemon,,,,,,,,,,,,,,
1480,未設定ポケモン_1480,,Pokemon,,,,,,,,,,,,,,
1481,未設定ポケモン_1481,,Pokemon,,,,,,,,,,,,,,
1482,未設定ポケモン_1482,,Pokemon,,,,,,,,,,,,,,
1483,未設定ポケモン_1483,,Pokemon,,,,,,,,,,,,,,
1484,未設定ポケモン_1484,,Pokemon,,,,,,,,,,,,,,
1485,未設定ポケモン_1485,,Pokemon,,,,,,,,,,,,,,
1486,未設定ポケモン_1486,,Pokemon,,,,,,,,,,,,,,
1487,未設定ポケモン_1487,,Pokemon,,,,,,,,,,,,,,
1488,未設定ポケモン_1488,,Pokemon,,,,,,,,,,,,,,
1489,未設定ポケモン_1489,,Pokemon,,,,,,,,,,,,,,
1490,未設定ポケモン_1490,,Pokemon,,,,,,,,,,,,,,
1491,未設定ポケモン_1491,,Pokemon,,,,,,,,,,,,,,
1492,未設定ポケモン_1492,,Pokemon,,,,,,,,,,,,,,
1493,未設定ポケモン_1493,,Pokemon,,,,,,,,,,,,,,
1494,未設定ポケモン_1494,,Pokemon,,,,,,,,,,,,,,
1495,未設定ポケモン_1495,,Pokemon,,,,,,,,,,,,,,
1496,未設定ポケモン_1496,,Pokemon,,,,,,,,,,,,,,
1497,未設定ポケモン_1497,,Pokemon,,,,,,,,,,,,,,
1498,未設定ポケモン_1498,,Pokemon,,,,,,,,,,,,,,
1499,未設定ポケモン_1499,,Pokemon,,,,,,,,,,,,,,
1500,未設定ポケモン_1500,,Pokemon,,,,,,,,,,,,,,
1501,未設定ポケモン_1501,,Pokemon,,,,,,,,,,,,,,
1502,未設定ポケモン_1502,,Pokemon,,,,,,,,,,,,,,
1503,未設定ポケモン_1503,,Pokemon,,,,,,,,,,,,,,
1504,未設定ポケモン_1504,,Pokemon,,,,,,,,,,,,,,
1505,未設定ポケモン_1505,,Pokemon,,,,,,,,,,,,,,
1506,未設定ポケモン_1506,,Pokemon,,,,,,,,,,,,,,
1507,未設定ポケモン_1507,,Pokemon,,,,,,,,,,,,,,
1508,未設定ポケモン_1508,,Pokemon,,,,,,,,,,,,,,
1509,未設定ポケモン_1509,,Pokemon,,,,,,,,,,,,,,
1510,未設定ポケモン_1510,,Pokemon,,,,,,,,,,,,,,
1511,未設定ポケモン_1511,,Pokemon,,,,,,,,,,,,,,
1512,未設定ポケモン_1512,,Pokemon,,,,,,,,,,,,,,
1513,未設定ポケモン_1513,,Pokemon,,,,,,,,,,,,,,
1514,未設定ポケモン_1514,,Pokemon,,,,,,,,,,,,,,
1515,未設定ポケモン_1515,,Pokemon,,,,,,,,,,,,,,
1516,未設定ポケモン_1516,,Pokemon,,,,,,,,,,,,,,
1517,未設定ポケモン_1517,,Pokemon,,,,,,,,,,,,,,
1518,未設定ポケモン_1518,,Pokemon,,,,,,,,,,,,,,
1519,未設定ポケモン_1519,,Pokemon,,,,,,,,,,,,,,
1520,未設定ポケモン_1520,,Pokemon,,,,,,,,,,,,,,
1521,未設定ポケモン_1521,,Pokemon,,,,,,,,,,,,,,
1522,未設定ポケモン_1522,,Pokemon,,,,,,,,,,,,,,
1523,未設定ポケモン_1523,,Pokemon,,,,,,,,,,,,,,
1524,未設定ポケモン_1524,,Pokemon,,,,,,,,,,,,,,
1525,未設定ポケモン_1525,,Pokemon,,,,,,,,,,,,,,
1526,未設定ポケモン_1526,,Pokemon,,,,,,,,,,,,,,
1527,未設定ポケモン_1527,,Pokemon,,,,,,,,,,,,,,
1528,未設定ポケモン_1528,,Pokemon,,,,,,,,,,,,,,
1529,未設定ポケモン_1529,,Pokemon,,,,,,,,,,,,,,
1530,未設定ポケモン_1530,,Pokemon,,,,,,,,,,,,,,
1531,未設定ポケモン_1531,,Pokemon,,,,,,,,,,,,,,
1532,未設定ポケモン_1532,,Pokemon,,,,,,,,,,,,,,
1533,未設定ポケモン_1533,,Pokemon,,,,,,,,,,,,,,
1534,未設定ポケモン_1534,,Pokemon,,,,,,,,,,,,,,
1535,未設定ポケモン_1535,,Pokemon,,,,,,,,,,,,,,
1536,未設定ポケモン_1536,,Pokemon,,,,,,,,,,,,,,
1537,未設定ポケモン_1537,,Pokemon,,,,,,,,,,,,,,
1538,未設定ポケモン_1538,,Pokemon,,,,,,,,,,,,,,
1539,未設定ポケモン_1539,,Pokemon,,,,,,,,,,,,,,
1540,未設定ポケモン_1540,,Pokemon,,,,,,,,,,,,,,
1541,未設定ポケモン_1541,,Pokemon,,,,,,,,,,,,,,
1542,未設定ポケモン_1542,,Pokemon,,,,,,,,,,,,,,
1543,未設定ポケモン_1543,,Pokemon,,,,,,,,,,,,,,
1544,未設定ポケモン_1544,,Pokemon,,,,,,,,,,,,,,
1545,未設定ポケモン_1545,,Pokemon,,,,,,,,,,,,,,
1546,未設定ポケモン_1546,,Pokemon,,,,,,,,,,,,,,
1547,未設定ポケモン_1547,,Pokemon,,,,,,,,,,,,,,
1548,未設定ポケモン_1548,,Pokemon,,,,,,,,,,,,,,
1549,未設定ポケモン_1549,,Pokemon,,,,,,,,,,,,,,
1550,未設定ポケモン_1550,,Pokemon,,,,,,,,,,,,,,
1551,未設定ポケモン_1551,,Pokemon,,,,,,,,,,,,,,
1552,未設定ポケモン_1552,,Pokemon,,,,,,,,,,,,,,
1553,未設定ポケモン_1553,,Pokemon,,,,,,,,,,,,,,
1554,未設定ポケモン_1554,,Pokemon,,,,,,,,,,,,,,
1555,未設定ポケモン_1555,,Pokemon,,,,,,,,,,,,,,
1556,未設定ポケモン_1556,,Pokemon,,,,,,,,,,,,,,
1557,未設定ポケモン_1557,,Pokemon,,,,,,,,,,,,,,
1558,未設定ポケモン_1558,,Pokemon,,,,,,,,,,,,,,
1559,未設定ポケモン_1559,,Pokemon,,,,,,,,,,,,,,
1560,未設定ポケモン_1560,,Pokemon,,,,,,,,,,,,,,
1561,未設定ポケモン_1561,,Pokemon,,,,,,,,,,,,,,
1562,未設定ポケモン_1562,,Pokemon,,,,,,,,,,,,,,
1563,未設定ポケモン_1563,,Pokemon,,,,,,,,,,,,,,
1564,未設定ポケモン_1564,,Pokemon,,,,,,,,,,,,,,
1565,未設定ポケモン_1565,,Pokemon,,,,,,,,,,,,,,
1566,未設定ポケモン_1566,,Pokemon,,,,,,,,,,,,,,
1567,未設定ポケモン_1567,,Pokemon,,,,,,,,,,,,,,
1568,未設定ポケモン_1568,,Pokemon,,,,,,,,,,,,,,
1569,未設定ポケモン_1569,,Pokemon,,,,,,,,,,,,,,
1570,未設定ポケモン_1570,,Pokemon,,,,,,,,,,,,,,
1571,未設定ポケモン_1571,,Pokemon,,,,,,,,,,,,,,
1572,未設定ポケモン_1572,,Pokemon,,,,,,,,,,,,,,
1573,未設定ポケモン_1573,,Pokemon,,,,,,,,,,,,,,
1574,未設定ポケモン_1574,,Pokemon,,,,,,,,,,,,,,
1575,未設定ポケモン_1575,,Pokemon,,,,,,,,,,,,,,
1576,未設定ポケモン_1576,,Pokemon,,,,,,,,,,,,,,
1577,未設定ポケモン_1577,,Pokemon,,,,,,,,,,,,,,
1578,未設定ポケモン_1578,,Pokemon,,,,,,,,,,,,,,
1579,未設定ポケモン_1579,,Pokemon,,,,,,,,,,,,,,
1580,未設定ポケモン_1580,,Pokemon,,,,,,,,,,,,,,
1581,未設定ポケモン_1581,,Pokemon,,,,,,,,,,,,,,
1582,未設定ポケモン_1582,,Pokemon,,,,,,,,,,,,,,
1583,未設定ポケモン_1583,,Pokemon,,,,,,,,,,,,,,
1584,未設定ポケモン_1584,,Pokemon,,,,,,,,,,,,,,
1585,未設定ポケモン_1585,,Pokemon,,,,,,,,,,,,,,
1586,未設定ポケモン_1586,,Pokemon,,,,,,,,,,,,,,
1587,未設定ポケモン_1587,,Pokemon,,,,,,,,,,,,,,
1588,未設定ポケモン_1588,,Pokemon,,,,,,,,,,,,,,
